text,audio_filepath,utterance_pitch_mean,utterance_pitch_std,snr,c50,speech_duration,speaking_rate,duration,language,speaker,speaker_id,name,PESQ,speaker_name,style,dataset,STOI,SI-SDR,MOS,data
ఆ డ్రాయింగ్ స్కెచ్చింగ్ గాని వాళ్ళకి రకరకాల స్కిల్స్ అనేటివి వాళ్ళకి తెలుస్తుంది స్కూల్లో ప్రత్యేకంగా ఈ పెయింటింగ్ నేర్పియడానికి డ్రాయింగ్ టీచర్ అనేది,4503599627620131_chunk_12_enhanced.wav,130.70030212402344,25.55868911743164,51.177677154541016,51.156646728515625,11.255625000000002,13.326669998334165,11.2970208333,Telugu,Male,S4258719900304305,4503599627620131_chunk_12_enhanced.wav,2.875,,,IndicVoices-R,0.9921875,14.8125,3.8602294921875,/data-3/praveen/ivr
ఆంధ్రప్రదేశ్లో అనేక సాంప్రదాయ కలలు ఉన్నాయి వీటిలో కొన్ని భారతదేశంలోని ఇతర ప్రాంతాల్లో కనిపించవు,4503599627490093_chunk_7_enhanced.wav,158.94747924804688,23.42196273803711,65.51850891113281,52.39737701416016,8.893125000000001,10.682409164382598,8.8960208333,Telugu,Male,S4259937100330794,4503599627490093_chunk_7_enhanced.wav,3.640625,,,IndicVoices-R,0.99609375,25.375,4.554231643676758,/data-3/praveen/ivr
ఎదురుకోవచ్చు అని చెప్పగలుతాను అదేవిదంగా ఎక్కువగా,4503599627502321_chunk_4_enhanced.wav,136.2325897216797,21.390840530395508,69.9675064086914,59.63288497924805,3.695625,12.988330796549974,3.712,Telugu,Male,S4258761600304417,4503599627502321_chunk_4_enhanced.wav,4.0625,,,IndicVoices-R,0.99609375,28.0,2.8352959156036377,/data-3/praveen/ivr
సో దీనికోసం ఖచ్చితంగా మీరు ఒకసారి చెక్ చేసి నా ప్రొఫైల్ని మీరు చెక్ చేసుకోండి ఒకసారి చెక్ చేసి నాకు పది లేదా పదైదు పర్సెంట్ తగ్గింపు కూపన్,4503599627546994_chunk_22_enhanced.wav,184.5269012451172,55.88179397583008,56.02587127685547,46.97685623168945,10.141875000000002,13.60695137733407,10.143,Telugu,Male,S4259434500334649,4503599627546994_chunk_22_enhanced.wav,4.0625,,,IndicVoices-R,0.99609375,27.875,4.120220184326172,/data-3/praveen/ivr
మామా ఎర్త్ ఆఫ్టర్ బెట్ రోల్ ఆన్ బాగోలేనివి వచ్చాయి,4503599627529516_chunk_1_enhanced.wav,128.95004272460938,40.0136833190918,53.814002990722656,59.54230880737305,6.345000000000001,7.880220646178092,6.954,Telugu,Male,S4259055500300716,4503599627529516_chunk_1_enhanced.wav,3.84375,,,IndicVoices-R,0.98046875,24.75,4.4139404296875,/data-3/praveen/ivr
అంటే మార్నింగ్ మేము పొద్దు పొద్దున్నే ఇక్కడ ఎనిమిదింటికి ఇక ఎనిమిదంటన్నాను ఆరింటికి మొదలైయి,4503599627522596_chunk_7_enhanced.wav,117.188720703125,16.737499237060547,46.54580307006836,58.867977142333984,7.25625,12.540913006029283,7.2640208333,Telugu,Male,S4258892300368637,4503599627522596_chunk_7_enhanced.wav,3.8125,,,IndicVoices-R,0.9921875,26.125,3.9809999465942383,/data-3/praveen/ivr
ملک کی تفریحی کے کچھ مقبول مقبول ترین شکلیں ایسی ہیں کہ کام طورعام طور پر پکنک منانے نکل جاتے ہیں,5910974511047313_chunk_2_enhanced.wav,237.8905639648437,35.20622634887695,52.67039108276367,59.138309478759766,12.538125,7.73640396789791,12.639,Urdu,Female,S4259753000393351,5910974511047313_chunk_2_enhanced.wav,2.40625,,,IndicVoices-R,0.953125,15.75,4.434615612030029,/data-3/praveen/ivr
جو کہ دکھنے میں بڑی اچھی تھی اور مجھے کافی اٹریکٹیو لگی,5910974511036952_chunk_2_enhanced.wav,237.6914825439453,65.90691375732422,54.61248397827149,58.54952239990234,4.75875,11.55765694772787,4.7680208333,Urdu,Female,S4259138500391884,5910974511036952_chunk_2_enhanced.wav,3.09375,,,IndicVoices-R,0.99609375,25.25,4.441263675689697,/data-3/praveen/ivr
نہیں اس ڈریس ایڈریس پہ نہیں بھیجنا ہے مجھے دوسرے ایڈریس,5910974510967864_chunk_6_enhanced.wav,192.5170135498047,26.412214279174805,59.8326416015625,50.661895751953125,3.4087500000000004,16.134946828016133,3.4240208333,Urdu,Female,S4259999400366192,5910974510967864_chunk_6_enhanced.wav,3.390625,,,IndicVoices-R,0.96875,24.75,4.414700984954834,/data-3/praveen/ivr
كر رہے ہیں اور بھی بہت ساری چیزیں ہمارے معاشرے میں ترقی,5910974511053200_chunk_5_enhanced.wav,233.0235137939453,27.56428337097168,61.16269302368164,53.40385437011719,5.585624999999999,9.84670471075305,5.631,Urdu,Female,S4257884300329117,5910974511053200_chunk_5_enhanced.wav,3.21875,,,IndicVoices-R,0.984375,25.875,4.403341770172119,/data-3/praveen/ivr
تلنگانہ آندھرا پردیش کرناٹکا منی پور بیہار,5910974510929575_chunk_1_enhanced.wav,199.5474090576172,35.758056640625,64.40764617919922,53.75510787963867,4.336875,9.684392563769997,4.384,Urdu,Female,S4258416500313029,5910974510929575_chunk_1_enhanced.wav,2.8125,,,IndicVoices-R,0.984375,15.25,4.466766834259033,/data-3/praveen/ivr
ان ٹرمز آف ورکس تو پھر ٹھیک ہے وہ کافی اچھا فیل ہوتا ہے اور ہم لوگ کا پرفارمینس اچھا ہو جاتا ہے اس کیس میں,5910974510951913_chunk_12_enhanced.wav,212.75978088378903,47.75886535644531,59.22285842895508,57.60066604614258,8.403750000000002,12.613416629480882,8.512,Urdu,Female,S4259721100332017,5910974510951913_chunk_12_enhanced.wav,3.9375,,,IndicVoices-R,0.98828125,26.0,4.336953163146973,/data-3/praveen/ivr
حصے ميں ہر فيلڈ ميں آپ کو بھاگ لينا چہئے آپ کو جانا چاہئے آپ کى جو ہابى ہے اس پہ اپنا دھيان دينا چہئے اور بہت کچھ سيکھنے کو ملتا ہے,5910974510992181_chunk_7_enhanced.wav,207.43653869628903,36.42898178100586,37.65806579589844,59.90391540527344,9.196875000000002,14.24396873938158,9.281,Urdu,Female,S4258464600380745,5910974510992181_chunk_7_enhanced.wav,2.96875,,,IndicVoices-R,0.98046875,20.75,4.522881984710693,/data-3/praveen/ivr
اور یہ رسم تقریباً ہمارے یہاں سبھی لوگ منایا کرتے ہیں جوکہ بہت بہتر اور بہت اچھی مانی جاتی ہے اور اس کے علاوہ اور بھی بہت سارے دیگر رسم و رواج ہے جو ہمارے یہاں پر بہت مشہور ہیں اور یہ سارے منائے بھی جاتے ہیں,5910974511079095_chunk_5_enhanced.wav,235.7969207763672,65.51146697998047,58.59988021850586,52.85162734985352,18.241875,11.347517730496454,18.305,Urdu,Female,S4259611000359986,5910974511079095_chunk_5_enhanced.wav,3.8125,,,IndicVoices-R,0.9921875,27.625,4.510238170623779,/data-3/praveen/ivr
ہاں اور بھائی اس پلیز وہ پیزا کے ساتھ پچھلی بار آپ نے کچھ آریگینو کے بالکل سیشے نہیں تھے تو مجھے چلی اور آریگینو کے کچھ ایکسٹرا,5910974510986580_chunk_8_enhanced.wav,201.5113067626953,33.649078369140625,58.17116165161133,32.6483268737793,10.715625000000005,11.85185185185185,10.7200208333,Urdu,Female,S4257387400308791,5910974510986580_chunk_8_enhanced.wav,3.65625,,,IndicVoices-R,0.984375,23.875,3.90466833114624,/data-3/praveen/ivr
اگر ہم كسى جگہ كھو جائيں يا موبائل كھو جائے تو ہميں يہ تک بھى دماغ كام كرنا بند كرديتا ہے كہ فون,5910974510951910_chunk_11_enhanced.wav,225.32864379882807,31.83864402770996,55.85898971557617,58.93320083618164,7.711875,12.448334548991005,7.7440208333,Urdu,Female,S4259721100332017,5910974510951910_chunk_11_enhanced.wav,4.125,,,IndicVoices-R,0.9921875,27.875,4.362390518188477,/data-3/praveen/ivr
بعد میں مہنگا ہونے کے بعد لا کے پیسہ کماتے یہ غیر انسانی فعل ہے یہ قانوناً جرم ہے ایسا تاجر کو کامیاب نہیں ہوتا وہ تجارت میں برکت نہیں ہوتی شکریہ,5910974510992385_chunk_22_enhanced.wav,141.43431091308594,31.21747779846192,33.834659576416016,47.766597747802734,10.732500000000002,13.510365711623573,10.7570208333,Urdu,Male,S4259959000335768,5910974510992385_chunk_22_enhanced.wav,2.953125,,,IndicVoices-R,0.96875,18.25,4.205249786376953,/data-3/praveen/ivr
ایسے کوئی کوئی بہت نوجوان آج کل پریس کا کام کر رہے ہیں جرنلزم کی طرف مائل ہو رہے ہیں اور جاپ ڈھونڈ رہے ہیں,5910974511049363_chunk_7_enhanced.wav,157.18572998046875,28.599952697753903,49.702884674072266,59.46253204345703,7.846875,13.508562325766627,7.8490208333,Urdu,Male,S4257688900321109,5910974511049363_chunk_7_enhanced.wav,3.953125,,,IndicVoices-R,0.9921875,28.5,4.4773125648498535,/data-3/praveen/ivr
اور فوڈ فوڈ بلاگر ہوئے اس اسٹینڈ اپ کمیڈین ہوئے جو ہمیں ہنساتے ہیں اور بہت ساری نوکریاں ہیں جو نئے نئے ایجاد ہو رہے ہیں اس سے جو پہلے نہیں تھے جیسے کہ بلاگر بلاگر فوڈ بلاگر ہوئے جو جہاں جہاں کھانے پک رہے ہیں اس کا ویڈیو بنا کے وہ ڈال رہے ہیں,5910974511049363_chunk_2_enhanced.wav,145.47157287597656,13.748723983764648,43.80332565307617,53.3814811706543,14.461875000000004,16.664505812697175,14.464,Urdu,Male,S4257688900321109,5910974511049363_chunk_2_enhanced.wav,3.484375,,,IndicVoices-R,0.984375,28.25,4.307834148406982,/data-3/praveen/ivr
مستقبل میں اردو زبان کو کچھ اس طرح محفوظ کیا جا سکتا ہے کہ کچھ رسالے لکھے جائیں,5910974510951184_chunk_1_enhanced.wav,200.1325225830078,53.028297424316406,48.10372543334961,48.18141555786133,4.944375,15.977752496523827,8.704,Urdu,Male,S4259703300365387,5910974510951184_chunk_1_enhanced.wav,1.84375,,,IndicVoices-R,0.875,7.5625,4.61715030670166,/data-3/praveen/ivr
اور وہ مان سکتے ہیں آپ کہ وہ پہن لیتے ہیں دھوتی کرتا ہر طرح کا مطلب دیسی ڈانس ہر طرح کا ڈانس ٹریڈشنل ڈانس بھی ہوتے ہیں جس میں وہ وائٹ کرتے پاجامے پہننے پڑتے ہیں ہر طرح کی چیزیں ہوتی ہیں لوگ اچھے اچھے کپڑے پہنتے ہیں اچھے اچھے ڈانس کرتے ہیں اچھے اچھے سب کچھ کرکے دکھاتے ہیں,5910974510939851_chunk_3_enhanced.wav,124.50995635986328,14.324543952941896,59.6349983215332,51.74334335327149,17.668125,15.394955605079767,18.2230208333,Urdu,Male,S4258714000318430,5910974510939851_chunk_3_enhanced.wav,3.0,,,IndicVoices-R,0.98046875,18.625,4.575811862945557,/data-3/praveen/ivr
اور اس مجسمے کے جو اچاروں طرف اطراف ہوتے ہیں ان ساری چیزوں پر غور کر کے اس کے بعد ہی میں کسی مجسمے پر ہاتھ ڈالتا ہوں یا اس پر میں کوئی کام کرتا ہوں,5910974511081036_chunk_7_enhanced.wav,108.9337387084961,15.870073318481444,49.29520797729492,53.63426208496094,11.559375000000005,12.716950527169502,11.6080208333,Urdu,Male,S4259964000365264,5910974511081036_chunk_7_enhanced.wav,3.234375,,,IndicVoices-R,0.98828125,19.75,4.333224296569824,/data-3/praveen/ivr
جسمانی اعتبار سے بھی بچے صحتمند رہتے ہیں اور اگر جو بچے دوڑتے ہیں ہمیشہ,5910974510984099_chunk_4_enhanced.wav,138.41224670410156,21.32415008544922,66.91732025146484,59.75411224365234,6.5475,10.843833524245897,6.601,Urdu,Male,S4256904300334075,5910974510984099_chunk_4_enhanced.wav,3.734375,,,IndicVoices-R,0.99609375,24.75,4.272105693817139,/data-3/praveen/ivr
